x,m
3.6948704582015583,a
3.992751885055176,a
3.398077969382949,a
3.5971435590131136,a
2.2461199208815983,a
3.3064912081377953,a
3.9732851027971825,a
3.3742694967249123,a
4.309489630579844,a
-0.4160238856028333,a
1.9623687123609164,a
3.0660283281846263,a
2.4533086983365604,a
1.075392356086812,a
3.296909390545212,a
1.9714258741377952,a
3.50536237635618,a
2.599385738060101,a
2.504911319369368,a
3.6746871744266016,a
4.177094877785476,a
1.5090712359517238,a
4.222789784360501,a
3.3281973221943666,a
4.196854062676712,a
2.0792797602047903,a
4.052110962156688,a
4.416496426045554,a
1.912499803651866,a
2.6831821798619298,a
4.182856817402177,a
3.2860466017412815,a
3.722880378999103,a
2.54380456284789,a
4.075130951306564,a
4.135154369498352,a
3.5002760831656388,a
2.002260918715136,a
3.9457824616401087,a
0.9421559485809738,a
3.356311562069914,a
1.4758390629247495,a
1.477646441425037,a
3.6143695040052775,a
3.8149471635683936,a
2.507615712312526,a
2.804641115665076,a
2.586490676548439,a
3.325710649902444,a
3.4281836561343213,a
4.248648859957702,a
2.3370581490732643,a
2.9821786183257095,a
3.38359254942727,a
3.331242466924504,a
3.0997429296770163,a
2.808745998920191,a
5.558553162477572,a
3.3018140882941247,a
3.9094342389509964,a
4.0041695390185374,a
3.217845813787906,a
2.2178309069904554,a
6.096392012813055,a
3.0230137419403955,a
3.75906693825878,a
3.633793857931571,a
3.8783008048817824,a
2.8803123038631187,a
3.4247256197792777,a
3.120114480364259,a
2.706573430234758,a
1.5467795374698388,a
1.990698775671268,a
1.8469533377664704,a
3.730844387366891,a
3.9490801516917515,a
3.1246460187503304,a
3.7791322334692614,a
3.6651689655741704,a
4.1562778557042455,a
0.9425827673918912,a
1.996106615267371,a
1.7075100449215477,a
3.364037861534338,a
2.480063391785903,a
2.9756281849080266,a
3.009465003902423,a
2.4388831423937085,a
3.6995203760412227,a
2.896031423143407,a
3.3809362692854106,a
1.2326401031019791,a
4.152967020753371,a
3.620758829782046,a
3.773006074951031,a
2.8631611455438133,a
3.0118145103852227,a
2.719819366528975,a
4.811630464693582,a
4.088077834963007,a
1.7320500835216934,a
4.4370069475709055,a
4.140889687563398,a
1.6497110680919282,a
2.8008297560213182,a
4.075311247584163,a
2.950840165336142,a
6.052219855665982,a
3.675504736027972,a
1.4611960416026502,a
1.4679168984170599,a
1.104592278477968,a
2.429413552190537,a
3.728108599273596,a
1.715725829371024,a
1.9107316469829652,a
3.832658825132874,a
1.4880714388085792,a
4.61102230017582,a
1.868114429277016,a
1.7754243653039186,a
1.3075202153186838,a
2.8747738038346426,a
3.68243154704144,a
4.1456162483023995,a
2.1497529499253627,a
3.4911855203849234,a
2.474528872388269,a
3.325469845036482,a
4.013999912661764,a
3.558713935523919,a
2.6729838118352056,a
4.067681601860267,a
3.0488131708821298,a
3.6329891046643015,a
3.796002388032343,a
2.8004512433282316,a
2.1262716821400196,a
4.8832849388935475,a
2.239499366532373,a
3.54873811479057,a
1.5241032669144692,a
3.9343580202687436,a
3.6942414223583597,a
2.4135867069660275,a
3.7538104151226146,a
2.1873246542774645,a
3.7445375505041016,a
2.420951503182476,a
2.3502524661278352,a
2.473398443690806,a
4.6815750380408385,a
1.8605209260275781,a
4.094506490153205,a
1.9183089947764824,a
2.7139651401939338,a
3.2309359022090645,a
3.9582987324700727,a
4.108786686727006,a
3.509061925982755,a
5.732904228565657,a
2.46652359843403,a
2.9618826540147287,a
3.724565324254034,a
3.907634357581868,a
2.4534774292518504,a
3.9549633502772026,a
2.4420935844620164,a
1.099507334695409,a
3.6940756830509383,a
4.465605730411497,a
3.7351111606560066,a
2.097681613842073,a
3.05670987527489,a
3.2691803668573503,a
2.532055338403407,a
4.574901372191212,a
2.163246113506469,a
3.618386119730312,a
2.43023643850172,a
2.9736537069145754,a
3.090778657221375,a
4.414659930037709,a
3.616490579457648,a
4.078926074669854,a
4.814732920434652,a
1.5769248431563643,a
3.79084241286399,a
3.2938323832010683,a
3.103845762287079,a
2.9041853685513845,a
4.564251072037278,a
2.083676205414414,a
2.9706501567229133,a
3.621483751968773,a
3.0837910001990867,a
4.435801240525251,a
4.29900892394739,a
1.693966247981724,a
4.3710938515211515,a
1.6772844183827282,a
5.023580548667724,a
4.973223223589966,a
3.386345124710039,a
2.218801750706576,a
2.6750503191075277,a
3.98158813979501,a
3.016063307181492,a
0.8397902617444419,a
2.6570213221735455,a
3.0357959080216244,a
1.8323912673768672,a
3.414047533652012,a
3.718985309432767,a
3.573637860207337,a
2.568168009651831,a
2.9431239293606914,a
2.911401683003206,a
2.719284586319488,a
3.287627127864511,a
2.798360161744373,a
2.2146999281964685,a
4.953573026046618,a
4.015005701947438,a
2.3990775697209967,a
1.4360079533350947,a
2.8284969846617156,a
3.0725142250778177,a
1.7593807491747304,a
3.107948439902276,a
3.160411707534319,a
2.3133389264561,a
3.482486601892175,a
3.690482898574425,a
2.5085201044995906,a
3.4276503270114276,a
3.9068340398631185,a
3.8794237234393836,a
3.303644413558835,a
1.63018582777196,a
2.327098587302889,a
5.317516268943793,a
1.9102564603332115,a
3.9818550291121455,a
4.384644981936335,a
3.017694602013712,a
2.927154410401364,a
3.926126278284614,a
4.74233725536032,a
3.7047691942391743,a
3.068211938365722,a
3.652194932163265,a
2.6406344739827623,a
5.238985595280294,a
4.322471119527394,a
3.949902498342861,a
4.459086820921929,a
3.0269969580879863,a
2.9834517625324786,a
1.4200694593911931,a
3.5638155928624213,a
3.7283418996869164,a
4.554507096503157,a
2.573843284755912,a
4.40805125368539,a
3.744398913477616,a
3.4272951174920303,a
2.7733991962495246,a
1.3934052411724838,a
3.7420584459224924,a
4.702732076080395,a
2.726173713762005,a
3.853199707736328,a
0.45046993052157047,a
2.366492545844723,a
4.214786686571406,a
3.401009667855328,a
3.061897216074793,a
3.419871080524952,a
5.27755483059102,a
4.372197228636473,a
2.1566804121249312,a
4.495758455584732,a
2.9868013419285773,a
3.7909131797828133,a
3.4514402681544767,a
2.9679482157870876,a
2.2012335377623695,a
2.2950079468048976,a
3.679544566526062,a
2.8978805275371986,a
2.1336605363212944,a
4.668834652638352,a
2.0320170552780845,a
2.512599023535475,a
2.574342769235947,a
1.9779699361307834,a
2.37895932372578,a
1.4766919510464354,a
1.7533356312810853,a
1.5800193763815678,a
1.953930166644549,a
3.153701344260443,a
1.4951370741879693,a
2.2118736651508044,a
2.4137413499219686,a
2.49108914011777,a
3.9101319599347577,a
3.5671256680552346,a
2.3449339083520946,a
4.811398553234742,a
1.3718653421298224,a
2.076001504744779,a
2.2177036071908445,a
2.930477488392536,a
1.5581623743495936,a
2.6850182360766883,a
3.6235992518597917,a
3.6166034517182344,a
4.553712495666108,a
2.5506614022739966,a
2.29339682848432,a
3.171501948664873,a
4.692158874820944,a
3.893962160256831,a
1.3424738905189453,a
3.061547660995915,a
4.98783541214132,a
3.1743914528269412,a
0.629934939810826,a
3.76194490828438,a
3.5290288662576206,a
3.688719029750494,a
5.365954626433658,a
2.7910401759188126,a
1.7601657977119485,a
2.891189749461528,a
2.994760439977911,a
2.9021324299303326,a
2.157423190806054,a
4.7457510646150904,a
3.4665731067762984,a
0.5402770521683049,a
2.3093868016609846,a
5.507501350217257,a
2.964573073309234,a
3.4803789912176524,a
2.2792794370779434,a
3.012010361217941,a
2.6142527655349777,a
3.067644174999603,a
2.3020674404011525,a
2.8361663252607556,a
3.2927147589702375,a
1.5200931754427942,a
2.440733558476742,a
2.480909831600717,a
2.4949539756835613,a
2.705799524704984,a
2.254535097706203,a
1.188466824996907,a
2.039045757355924,a
3.351160754873573,a
2.9224933807872198,a
3.6726356893287253,a
1.873097931112076,a
2.835881710653289,a
3.0830089319840432,a
0.07079862398564041,a
2.633025412387363,a
4.639523694784667,a
-0.24637366384040416,a
4.3826366873292,a
3.1602362007551354,a
2.821452347791006,a
2.466664038742498,a
3.090205039519081,a
4.2145651916069795,a
1.3035522920301574,a
1.8024551094327979,a
3.5913552602505034,a
3.287555289445464,a
3.6073494037136706,a
3.9047655488416737,a
2.695751239507449,a
1.9020536673256767,a
2.363919273149082,a
3.7305260758355354,a
3.7621352335645204,a
2.735147501960768,a
1.6468852559004339,a
2.4944537147493575,a
2.2880952118935514,a
1.3786349766689932,a
3.880697122191524,a
2.4700390021613488,a
3.288456096701968,a
1.760062120144835,a
2.9467014975565737,a
1.9614059590135107,a
4.884611588833989,a
3.331545447504814,a
3.624954529668055,a
2.393825081212853,a
3.3752244608237634,a
2.1001168363934983,a
2.7598320524817526,a
3.45669619787931,a
4.07242900241685,a
3.8815229778325344,a
1.8033502478189063,a
2.580494821114025,a
4.049506354828227,a
3.10938771448399,a
3.619614401807069,a
5.114939545147085,a
1.9187847664736093,a
2.2019126255787054,a
2.3183861245366764,a
2.5228997935257773,a
2.1234462409241073,a
3.609403996723137,a
1.6915173717571288,a
2.899030278584501,a
3.1465362677901614,a
2.449763613662939,a
3.4621064053650703,a
3.2555182993768317,a
3.4307500531954322,a
3.604197090510082,a
0.8577863540890429,a
3.2139379255674263,a
2.711234904566389,a
2.0151559717988503,a
2.948626807182182,a
3.5222689146257378,a
3.7967250844782603,a
3.462469868052051,a
2.6784327892825672,a
1.18555819768454,a
0.9462788700103362,a
3.026921097654091,a
2.84268347067518,a
3.882324226076603,a
2.2439209442492674,a
3.00583705665717,a
2.2319425258127,a
3.1008385175870923,a
2.3312865220563816,a
2.2318761770793176,a
2.9700962365042205,a
2.289410939138162,a
1.938727687468504,a
3.780345165402942,a
2.8059285664250915,a
3.9693023847363533,a
5.085144189851884,a
2.675913726349319,a
1.918734086325158,a
2.182061933072314,a
2.5885174196835745,a
1.6627382799231674,a
4.353674163725193,a
3.727769225973999,a
3.9138823742494875,a
3.1501508577312083,a
3.0719085417292815,a
3.0196954816719055,a
3.430449453075296,a
3.3713429476700774,a
3.106132468325389,a
1.8817160493220295,a
3.807018386180032,a
0.40119553715315215,a
2.060099436598544,a
3.431001204402823,a
2.97799441782832,a
3.866146394511512,a
2.5359458491736424,a
4.082325926100841,a
2.833539650372648,a
3.1284042537746255,a
2.1684025231951543,a
3.826157199314666,a
2.2637901550423125,a
4.180077469956148,a
2.4113181835222584,a
1.3406800438773425,a
2.5092240986359196,a
2.9572654534431657,a
1.8512088926618073,a
3.4382130858198106,a
4.189144129818133,a
2.51233461033963,a
3.382190566065071,a
1.771579211177713,a
3.4222110297870953,a
1.4075932444000487,a
5.190223244884067,a
3.4349095955545783,a
3.041685648600209,a
3.053056479802164,a
3.196834796805953,a
2.823848986945733,a
2.763050246623543,a
3.706714354185097,a
4.014867259774034,a
5.0503109114820965,a
3.9614500531127206,a
1.207115503830027,a
5.530678651620918,a
2.739822763249112,a
3.4173761455316427,a
3.9903409764155584,a
3.6194528237897554,a
2.2734605573294444,a
2.5360138641632375,a
3.5285979105704612,a
2.470801956017602,a
3.871674924870689,a
4.064136885129236,a
3.2226208013728996,a
1.7220627400071293,a
2.631376741295966,a
2.886578995112028,a
1.7633962912183427,a
2.8673831132914294,a
3.037104199661267,a
2.809095178069607,a
3.616609267086049,a
3.956069862281567,a
3.3961116538222096,a
3.6843434904503676,a
3.6169159559532638,a
4.282294719550626,a
4.0993393749468785,a
3.1920005086427397,a
3.104123405371364,a
2.065869880198308,a
3.570965108340632,a
3.2053756287484827,a
4.963195114646074,a
3.4577374534637886,a
5.313112329777162,a
3.735954195987086,a
4.276349218837103,a
4.964207441586001,a
2.503788124972494,a
4.0404436594986475,a
0.9074336677715942,a
3.3696008909750392,a
0.22632664252290802,a
0.7803271867797719,a
4.26328317624094,a
1.415149139925541,a
2.0358091857571567,a
4.989683554430291,a
2.6326028520666904,a
3.162306624697578,a
0.47984167728135807,a
3.262797549016871,a
4.382453480264124,a
2.657959908920187,a
3.913812773489486,a
2.6797889069393075,a
4.332083900251225,a
4.1767937292561905,a
3.3954964640262872,a
4.20151607915639,a
2.3806488931771606,a
2.1151052963192867,a
3.252145472205168,a
3.276079101284329,a
2.4271461533085614,a
2.626682040397993,a
3.5435000432284514,a
3.567933648788644,a
3.2388479932356686,a
3.1886829443856657,a
2.857765419028482,a
2.476753199677768,a
4.309864794396741,a
3.3834815945667773,a
1.6456641611588985,a
0.9542404043058079,a
3.853714882728843,a
4.6169821587488205,a
2.2727252826600135,a
4.160740008790683,a
2.031773355646542,a
4.183155317731817,a
3.3665193316488455,a
2.9521172296277975,a
3.2351847834894927,a
2.5452389536267215,a
2.504615183789843,a
3.091422746928503,a
0.8980311598391655,a
3.9641111311005064,a
2.0468219411212925,a
2.3885969890522816,a
2.0807167421646695,a
4.275733326864282,a
3.8324423252820456,a
2.0154072378256016,a
2.068468057335166,a
4.334587647036525,a
2.8262303467469216,a
4.0347048651588775,a
2.5392372496806073,a
3.3216027481390547,a
4.285120672418908,a
3.4952445595650783,a
3.83230662675778,a
3.3655886593619724,a
4.253624769850201,a
3.3542096371633323,a
1.248549634957208,a
1.0263939020122828,a
2.3746802592815923,a
3.9329162617630007,a
3.2999577991218483,a
2.1849137735427155,a
2.4030613161886367,a
2.3591094086677495,a
1.2696273189027159,a
4.048228929455448,a
3.914047647816241,a
3.5604955343555034,a
2.724921758711355,a
1.776460495471854,a
1.5748770527953935,a
1.8853205937106767,a
3.888897617709637,a
4.782217356492203,a
2.9467953158337936,a
1.5600107908680039,a
3.419862553810404,a
4.39202824560092,a
4.916604415104687,a
2.71300548366519,a
3.9476215580597316,a
4.482461376254631,a
2.4217884966961716,a
3.311242528611492,a
3.0299161532864667,a
3.895778053120621,a
4.2924960472813005,a
1.2582330726231719,a
2.488504291764587,a
2.7198994134442094,a
2.8837977977120146,a
3.167505756283323,a
0.8112758617619305,a
2.854070887339415,a
1.7935282655720737,a
2.7783243270087636,a
4.453064871042676,a
1.8535668592412138,a
3.6736414974497023,a
2.098452422809823,a
2.687351326063795,a
3.3753147385743762,a
1.722609790582782,a
3.5848376804339783,a
3.0785509052330964,a
2.4386597823596983,a
2.9289541227256217,a
2.76393030571725,a
3.3791197356054,a
3.1234882589146364,a
3.2799361524699266,a
2.8346430875496456,a
3.4372114390191504,a
2.720364443338975,a
4.078744575458377,a
4.2146224017809315,a
3.190997227950648,a
3.0436067614336784,a
1.7054908391612722,a
3.439895045802197,a
2.696151698144769,a
3.4766713985291675,a
3.9871235849857984,a
3.7763019018346444,a
3.4188094974005017,a
4.543434246865329,a
4.517391905972403,a
2.501824262056795,a
3.1003044381839,a
4.595780314884336,a
2.1032262585290757,a
3.5416360460055203,a
3.100502782933087,a
1.9700328345931806,a
1.5563133095109507,a
1.1006461043254399,a
2.0739422559421232,a
4.22692580948517,a
3.4399178279366023,a
1.4034214328574135,a
2.055747598711443,a
2.3437531204635826,a
3.127012864525234,a
1.8784618668980682,a
5.189170013289173,a
2.914228477284281,a
2.815117332158516,a
2.643842320193909,a
1.4896361274956613,a
3.722832953569805,a
3.5268095125914516,a
3.696039838759072,a
1.0202333416708798,a
4.263272298688553,a
3.048904750092764,a
3.1312670002223544,a
2.3762328910956527,a
2.0842561279064324,a
4.834649028605177,a
3.202499517260676,a
2.202635062919811,a
1.8898101541840275,a
4.094972440024643,a
3.800305318544764,a
1.2766495318949276,a
2.7065161176343957,a
2.902910905073922,a
1.6803043159864255,a
2.022028210898955,a
2.3646541034398783,a
3.494012820382048,a
2.0202518444088895,a
1.7632341909277092,a
2.4995433722179285,a
2.1377991048196745,a
4.5015931142395775,a
4.297436441167015,a
3.898452253467965,a
2.7577431354779196,a
3.123568328660151,a
3.241572825140918,a
3.2743279166442707,a
2.2684589304812146,a
3.8255077948245826,a
2.775675829577474,a
3.51037993276862,a
3.6186571037569655,a
0.5323839248013833,a
2.799038209870606,a
3.3069753167892095,a
2.10353202596951,a
1.9928847000961336,a
4.23834282230148,a
3.998089342435866,a
2.0995176684480095,a
4.9865376138792445,a
2.480491862278569,a
2.8098015632451556,a
-0.36108540131997113,a
1.554791320329355,a
1.7333608405742609,a
2.749736694559226,a
2.631891679621741,a
3.5115999731713625,a
1.689813235073079,a
1.432533111125308,a
3.702316490368551,a
4.37587422131747,a
1.3086649264594843,a
3.667654867392201,a
2.3775969381627076,a
3.9720515701087815,a
4.743328976979475,a
3.9691247627162203,a
2.9670183602577977,a
1.747755910415894,a
2.2742181239020205,a
3.6329293919513974,a
4.542415109044779,a
1.7758773277262925,a
3.1535698671744647,a
3.979817019434566,a
2.601553333397053,a
4.336310586793373,a
4.937363997967763,a
2.3905606330348608,a
4.621475203357097,a
3.2910370435865857,a
3.0840069213290264,a
2.3373826204792656,a
5.0124721160184205,a
3.6779242681480957,a
1.7149730231108185,a
2.004965768092319,a
3.0839598616638297,a
1.8563328145330276,a
4.168192933574521,a
1.8576890471909862,a
3.4547283571037912,a
4.681388092686683,a
3.4348207056479847,a
3.1947623761567887,a
3.0755178031201993,a
4.139064642488545,a
3.632578568270298,a
2.5285273596779625,a
2.0030102441814535,a
4.326826334328384,a
1.9628154677651837,a
2.38248020813631,a
3.1903842977904198,a
3.374504542117953,a
3.8687178768645385,a
1.2749505850633658,a
4.330196841065435,a
3.5712784281755523,a
2.877542398126078,a
3.3595064891377695,a
1.954138153761058,a
1.6911360079089743,a
1.299229824452294,a
2.480470803670014,a
4.256641441864291,a
3.1817606946166745,a
2.9167758544255658,a
1.6883130896627083,a
2.8666025070452785,a
1.7406410681126725,a
3.2656683091697225,a
3.032872642237708,a
4.371133435946759,a
4.052503898266071,a
3.5863129261802116,a
3.02623870925633,a
3.8154851359414574,a
2.993372835788655,a
4.266345903350762,a
2.324832739636779,a
2.7747624337479238,a
2.6756373667669724,a
3.246024685966631,a
1.2892411118365823,a
4.684718582121834,a
3.772315504829949,a
2.6968715216583297,a
4.030887831418632,a
3.605909861238099,a
1.722094691288496,a
0.6669653955244939,a
1.9546202066977418,a
3.141184389732888,a
2.3251639768097867,a
5.097204976535858,a
2.671834273057317,a
3.3413857384259664,a
2.9753426978902002,a
2.9846346689553753,a
2.968918893653339,a
4.028375687576727,a
1.3194425757000305,a
1.9270971339782985,a
5.15166724801964,a
3.1050228889493496,a
2.1853865976322218,a
3.94501742342521,a
4.821884927308938,a
2.3684027347516734,a
1.9140631537801627,a
3.418025094829584,a
2.888906972754208,a
2.2041647318838318,a
1.317712251449965,a
3.839245805527221,a
1.8822321862738005,a
4.713018665545932,a
4.1165653033517104,a
3.5145076837640605,a
2.6383673628857207,a
4.269221073596722,a
3.0750725942401926,a
2.0245803199050116,a
1.6132865432358046,a
3.559542151005709,a
2.9671388825124483,a
